glac_id,melt_rate,lat,lon,dist_km
G287737E42976S,-1.12E-12,-42.97606563,-72.26323119,162.6071289
G287730E42968S,2.96E-13,-42.9680656,-72.26989389,162.6088447
G288320E43973S,NaN,-43.97327975,-71.67985796,162.6107633
G287729E42970S,-3.98E-13,-42.9706545,-72.27082046,162.6109509
G288328E43987S,-3.64E-13,-43.98740543,-71.67171643,162.6109787
G287870E43211S,1.74E-12,-43.21089236,-72.13050931,162.6112587
G287745E43009S,-1.55E-12,-43.00433999,-72.25179593,162.6115261
G287607E42767S,-2.79E-12,-42.77251701,-72.38786406,162.612197
G288320E43976S,-7.24E-13,-43.97578316,-71.68011608,162.6122638
G288320E43985S,-5.35E-12,-43.98595732,-71.67415297,162.6123337
G287852E43187S,-7.87E-13,-43.1878267,-72.14546754,162.6124909
G287835E43192S,NaN,-43.1878267,-72.14546754,162.6124909
G287728E42975S,-1.38E-12,-42.97489922,-72.27237038,162.6144308
G301774E64028S,-1.05E-11,-64.0260951,-58.22687478,162.6157568
G287804E43109S,3.01E-12,-43.11121897,-72.19437989,162.6159539
G302064E64411S,-1.62E-11,-64.41376579,-57.92307095,162.6164252
G287806E43115S,-6.98E-14,-43.11536783,-72.1944921,162.6181476
G287793E43100S,4.24E-13,-43.10000612,-72.20703856,162.6212107
G287919E43317S,-1.68E-12,-43.31706406,-72.08113468,162.6224396
G287748E43030S,-3.34E-13,-43.03002954,-72.25207408,162.6247346
G287708E42965S,-2.10E-13,-42.96490013,-72.2924013,162.6266809
G287608E42801S,-2.56E-12,-42.80341788,-72.38879406,162.6285559
G287896E43295S,-1.23E-12,-43.29410768,-72.10350107,162.6300951
G287683E42933S,-3.30E-13,-42.93290288,-72.31636598,162.6312361
G287835E43191S,-1.12E-11,-43.19116319,-72.16526325,162.6312548
G301871E64184S,-5.88E-10,-64.17880271,-58.12796849,162.6321736
G287691E42956S,3.75E-13,-42.95607034,-72.30836447,162.6360104
G287889E43300S,-2.22E-13,-43.29970214,-72.11091894,162.6393247
G301546E63779S,-2.38E-12,-63.77742626,-58.45199079,162.6399579
G287836E43192S,NaN,-43.18510075,-72.18070475,162.6415089
G287899E43324S,-5.59E-13,-43.32433844,-72.10026288,162.6426166
G288009E43511S,-6.98E-14,-43.51095787,-71.99095287,162.6430633
G287812E43187S,-2.84E-12,-43.1825644,-72.18428063,162.6433109
G287697E42982S,-2.22E-13,-42.98196104,-72.30236336,162.6438894
G301752E64042S,-2.05E-12,-64.04044071,-58.25203396,162.6444091
G288010E43516S,1.08E-13,-43.51635128,-71.98966611,162.6446935
G287577E42783S,-4.12E-12,-42.78500704,-72.41826452,162.6447525
G287748E43073S,2.70E-13,-43.07261929,-72.25175118,162.6459625
G287745E43067S,-9.21E-13,-43.0678839,-72.25468798,162.6461056
G287557E42810S,-9.00E-11,-42.78941424,-72.41888952,162.6475108
G288003E43512S,-3.15E-13,-43.51230341,-71.99600843,162.6481019
G287690E42978S,3.71E-13,-42.97793339,-72.31013992,162.6485718
G287887E43316S,3.30E-14,-43.31597429,-72.11269636,162.6490994
G287748E43080S,-1.13E-13,-43.07970769,-72.25140679,162.6492455
G288003E43515S,3.79E-13,-43.51482483,-71.99669202,162.6499711
G287807E43183S,-3.52E-13,-43.18256903,-72.19309539,162.6509176
G302042E64430S,-4.69E-12,-64.43447809,-57.95174697,162.6517678
G287887E43321S,5.66E-13,-43.32078602,-72.1133243,162.6520783
G287593E42825S,-1.24E-12,-42.8272046,-72.40374412,162.6534494
G288001E43519S,2.48E-13,-43.51860475,-71.99858917,162.6535248
G287684E42981S,2.16E-13,-42.98075858,-72.3152105,162.6543751
G287995E43510S,1.20E-12,-43.51043783,-72.00501809,162.6549165
G287724E43053S,-3.23E-12,-43.05295426,-72.27583661,162.6568205
G287777E43147S,-1.78E-12,-43.14667989,-72.22257185,162.6582031
G287849E43275S,-1.32E-12,-43.27298365,-72.1503419,162.6597903
G301347E63576S,-1.26E-11,-63.56512862,-58.64246058,162.6598058
G287764E43129S,5.18E-13,-43.12914338,-72.23585102,162.6607978
G287716E43049S,-1.43E-13,-43.04893666,-72.28331521,162.6612475
G287556E42780S,-1.78E-12,-42.77575724,-72.44313899,162.6615926
G301742E64067S,-5.86E-13,-64.06831327,-58.25330464,162.6625992
G287721E43061S,-6.86E-13,-43.06078071,-72.27847364,162.6630485
G287759E43128S,-3.53E-13,-43.12853649,-72.24027515,162.6643087
G287835E43262S,-1.13E-12,-43.26247994,-72.1636527,162.6659525
G287845E43277S,8.97E-13,-43.27704229,-72.15545851,162.6662575
G287884E43347S,3.56E-13,-43.34704437,-72.11574722,162.6674705
G287713E43056S,-5.33E-13,-43.05624846,-72.28713465,162.668236
G287709E43050S,-1.01E-13,-43.04978642,-72.29123287,162.668511
G287706E43047S,-1.50E-13,-43.04706871,-72.29416796,162.6696726
G287576E42826S,-2.58E-12,-42.83304438,-72.41964561,162.6701284
G287666E42983S,-6.03E-13,-42.98216325,-72.33317181,162.6705922
G287654E42961S,-7.13E-13,-42.96046036,-72.34647255,162.671131
G287714E43066S,-2.41E-13,-43.06574817,-72.28611448,162.672152
G287786E43219S,NaN,-43.21592508,-72.20096473,162.6745774
G287825E43262S,1.16E-13,-43.26174957,-72.17493414,162.6753124
G287870E43340S,-5.59E-13,-43.33991627,-72.12972342,162.6759086
G287821E43257S,1.20E-13,-43.25757554,-72.1783536,162.6761489
G302002E64419S,-5.02E-12,-64.41932898,-57.9950964,162.6764378
G287659E42982S,-1.34E-12,-42.98105524,-72.34124765,162.6770064
G287538E42776S,-9.24E-13,-42.77287979,-72.46347016,162.6777149
G287809E43242S,-1.21E-13,-43.2421098,-72.19136353,162.6795434
G287795E43220S,1.09E-12,-43.22027587,-72.20462261,162.6799337
G287787E43218S,-3.40E-12,-43.21784038,-72.20996784,162.6833126
G300430E62407S,-1.91E-11,-62.40625876,-59.56478215,162.6835601
G287781E43206S,-4.20E-13,-43.20671528,-72.21761355,162.6842809
G288311E44103S,-1.44E-12,-44.10363895,-71.68806048,162.6844277
G288067E43690S,1.61E-12,-43.69028227,-71.93331928,162.6845722
G287535E42785S,-9.70E-13,-42.78509858,-72.46493011,162.6851245
G287847E43320S,-3.94E-13,-43.31997606,-72.15267981,162.6856014
G287564E42837S,-8.47E-13,-42.83728833,-72.43558364,162.6860356
G287697E43064S,-4.70E-13,-43.06396108,-72.30328282,162.6860688
G287782E43211S,-1.83E-13,-43.21086788,-72.21826354,162.686942
G287781E43219S,-3.82E-13,-43.2190145,-72.21779636,162.6906596
G301404E63786S,-9.96E-12,-63.77505588,-58.51899987,162.69134
G287773E43214S,-7.62E-12,-43.21220481,-72.22617318,162.6944415
G301659E64016S,-4.09E-12,-64.01625636,-58.3350469,162.6948592
G287739E43156S,3.23E-13,-43.15581776,-72.26046726,162.69552
G287789E43240S,-7.75E-13,-43.24014532,-72.21106127,162.6955397
G288106E43779S,8.55E-13,-43.7793897,-71.89395676,162.696046
G287777E43224S,1.49E-12,-43.22360937,-72.22303535,162.6975031
G301880E64293S,-1.29E-10,-64.28747868,-58.12600099,162.697765
G288110E43790S,-2.25E-13,-43.78986556,-71.89007365,162.6980394
G287528E42799S,-1.49E-12,-42.79918694,-72.47189866,162.6982357
G287781E43236S,-5.46E-13,-43.23611007,-72.21802149,162.6995019
G287681E43064S,-1.93E-12,-43.06397382,-72.3190509,162.6996862
G287736E43158S,-1.31E-12,-43.15771976,-72.26451801,162.6999766
G301687E64059S,-1.43E-11,-64.05495845,-58.3115078,162.7001825
G287865E43379S,-1.78E-12,-43.37869833,-72.1352271,162.7003043
G301918E64353S,-1.29E-11,-64.35175753,-58.08048951,162.7017277
G288103E43787S,-6.35E-13,-43.78545714,-71.89736164,162.7020662
G287780E43237S,-2.94E-13,-43.23752578,-72.22038693,162.7022585
G287785E43248S,1.46E-13,-43.24773651,-72.21470902,162.7025269
G287722E43140S,-1.41E-13,-43.14099795,-72.27796054,162.7031255
G288063E43722S,-5.63E-13,-43.72151532,-71.93647715,162.7031825
G287723E43144S,-1.13E-14,-43.14357417,-72.27742681,162.7039668
G287765E43219S,7.62E-14,-43.22034095,-72.23392422,162.7052431
G288054E43710S,7.09E-13,-43.70971835,-71.94619108,162.7055421
G288093E43783S,3.68E-12,-43.78298862,-71.90689965,162.7090177
G288060E43729S,-1.57E-12,-43.72876335,-71.9395524,162.7095182
G287790E43272S,-1.35E-13,-43.27203591,-72.21025427,162.7109808
G301917E64368S,-3.90E-12,-64.3679736,-58.07981039,162.7112222
G300358E62357S,-7.72E-12,-62.35715833,-59.63704607,162.7112591
G287706E43129S,-2.03E-12,-43.12920673,-72.2943309,162.711295
G288094E43790S,-1.10E-13,-43.78886322,-71.90688096,162.7119932
G301707E64100S,-1.23E-10,-64.10464404,-58.28829315,162.7125481
G287788E43279S,-1.51E-12,-43.27931809,-72.21012326,162.7145534
G287794E43286S,8.22E-13,-43.28605462,-72.20636067,162.7147181
G287698E43125S,9.38E-14,-43.12504635,-72.301728,162.7155769
G287532E42844S,-8.55E-13,-42.84402414,-72.46853883,162.7179006
G287775E43262S,-8.25E-14,-43.26172898,-72.22523679,162.7186875
G301627E64029S,-1.19E-11,-64.02363675,-58.36177522,162.7204564
G287769E43257S,4.43E-13,-43.25739771,-72.23092209,162.7213998
G287782E43279S,1.30E-12,-43.27914611,-72.21818145,162.7214163
G288086E43795S,-6.49E-12,-43.79346243,-71.91655978,162.7226651
G288052E43742S,1.66E-12,-43.74207521,-71.94707644,162.7227697
G287775E43271S,-1.55E-12,-43.2724272,-72.22372812,162.7227999
G287782E43287S,2.78E-12,-43.28695577,-72.21669237,162.7240847
G288053E43747S,2.36E-13,-43.74646286,-71.94649429,162.7245017
G301636E64062S,-1.81E-11,-64.04271559,-58.35375133,162.7258967
G287506E42817S,-2.86E-12,-42.81727268,-72.49409887,162.7265214
G287756E43256S,-2.48E-12,-43.25697244,-72.23863418,162.7278367
G287781E43295S,-1.63E-12,-43.29500927,-72.21917129,162.7302989
G301899E64373S,NaN,-64.37293056,-58.10129634,162.7311724
G287753E43251S,1.52E-13,-43.25116,-72.24662398,162.7317879
G288196E44012S,-4.06E-13,-44.01245127,-71.80186675,162.7356683
G287510E42843S,-2.59E-12,-42.84300862,-72.49027454,162.73617
G301892E64380S,-1.39E-12,-64.37834171,-58.1040604,162.7366908
G288066E43797S,-4.24E-13,-43.79592694,-71.93276454,162.7378664
G287775E43301S,6.86E-13,-43.30164024,-72.22487353,162.7385732
G301611E64033S,-3.90E-13,-64.03453225,-58.38614157,162.7463603
G287745E43266S,7.16E-13,-43.26628965,-72.25528082,162.7469096
G301861E64353S,-2.48E-11,-64.34965135,-58.14219622,162.7489244
G288052E43793S,-4.74E-13,-43.79317205,-71.94802499,162.7495974
G287487E42839S,-5.41E-12,-42.838856,-72.51325794,162.7539396
G301461E63869S,-1.69E-11,-63.85879793,-58.5332634,162.7540892
G300423E62508S,3.58E-12,-62.50796006,-59.57734939,162.7552491
G301668E64130S,-4.83E-12,-64.13411537,-58.3205476,162.7561143
G288038E43784S,1.15E-12,-43.7840367,-71.96198142,162.7569584
G287491E42854S,-1.65E-12,-42.85442724,-72.50830962,162.7575014
G287680E43179S,-4.28E-13,-43.17936349,-72.32008181,162.7588605
G288046E43803S,-4.32E-13,-43.80251656,-71.95443296,162.7598706
G288037E43791S,-6.80E-13,-43.79091381,-71.96268538,162.7610655
G288105E43908S,6.45E-13,-43.9077903,-71.89504593,162.7624094
G288039E43797S,1.39E-12,-43.79706939,-71.96093567,162.7626937
G288119E43933S,-9.33E-13,-43.93320838,-71.88101975,162.7633048
G287977E43696S,-3.06E-13,-43.69628561,-72.02197123,162.7639533
G287977E43704S,-4.55E-13,-43.70113635,-72.02190872,162.7663663
G288057E43836S,-1.68E-12,-43.83592809,-71.94237155,162.7665068
G287973E43693S,6.23E-13,-43.6930886,-72.02708791,162.7667332
G288031E43792S,7.87E-12,-43.79052307,-71.96963952,162.766852
G287668E43176S,-1.83E-12,-43.17562169,-72.33166996,162.7669692
G287484E42860S,-2.81E-12,-42.86037269,-72.51742287,162.7683687
G288097E43907S,3.19E-13,-43.90678013,-71.90259875,162.7683919
G287972E43697S,8.85E-13,-43.69681371,-72.02757335,162.7690455
G288023E43793S,-3.07E-12,-43.79103255,-71.97191349,162.7690686
G287472E42870S,-4.62E-12,-42.86544712,-72.51529632,162.7690857
G288120E43948S,-1.19E-13,-43.94803565,-71.87965078,162.7696895
G288120E43951S,1.36E-12,-43.95140261,-71.87801644,162.7700012
G287969E43695S,5.10E-13,-43.69454901,-72.03065663,162.7705487
G288221E44121S,1.26E-13,-44.12097507,-71.7784418,162.7709691
G288114E43943S,1.32E-12,-43.94290137,-71.88429985,162.7710697
G288113E43938S,-9.90E-13,-43.9379355,-71.88745707,162.7712528
G288093E43906S,-1.09E-13,-43.90564638,-71.90663441,162.7712857
G300385E62491S,-5.44E-12,-62.48832324,-59.6126163,162.7713677
G288095E43910S,-1.04E-12,-43.91020713,-71.90457588,162.7718399
G301651E64125S,-3.49E-12,-64.12511372,-58.34895776,162.7729251
G287970E43713S,-4.25E-13,-43.71255761,-72.02973798,162.7789159
G288088E43913S,-7.56E-14,-43.91274469,-71.91252443,162.7799716
G301617E64099S,-2.54E-11,-64.09385664,-58.38247738,162.780041
G288102E43937S,5.93E-13,-43.93693572,-71.89835282,162.7801153
G301800E64305S,-2.44E-10,-64.30562303,-58.21780826,162.7811608
G288014E43792S,6.30E-13,-43.79186284,-71.98569618,162.7813543
G288056E43866S,3.19E-13,-43.8663878,-71.94449486,162.7838516
G288084E43916S,-9.46E-14,-43.91571821,-71.91550983,162.7840559
G288134E44002S,2.89E-13,-44.00164217,-71.86575526,162.7850888
G288085E43919S,5.48E-13,-43.91972876,-71.91478487,162.7854769
G288048E43858S,-8.06E-13,-43.85881858,-71.9510068,162.7855986
G288050E43861S,2.33E-13,-43.86113257,-71.95015437,162.786044
G287478E42887S,4.13E-13,-42.88709323,-72.52252485,162.7862291
G288047E43856S,-2.04E-13,-43.85617998,-71.9533395,162.7862616
G287964E43719S,-4.83E-13,-43.71892199,-72.0353267,162.7869647
G288055E43872S,-3.17E-14,-43.87229189,-71.94462742,162.786974
G300387E62514S,1.25E-12,-62.51418955,-59.61272997,162.7871515
G287815E43468S,-4.30E-12,-43.46667523,-72.18443183,162.7873154
G288059E43884S,-1.91E-13,-43.88454681,-71.93925012,162.7885921
G288015E43808S,1.31E-12,-43.80761125,-71.98505349,162.7888187
G288049E43866S,-5.71E-14,-43.86607475,-71.95071981,162.7890485
G288052E43868S,-4.05E-13,-43.86896701,-71.94938888,162.7893769
G288041E43852S,-7.36E-14,-43.85232714,-71.95926488,162.7893977
G301629E64129S,-6.18E-12,-64.12939029,-58.36740166,162.7900816
G288055E43882S,-3.94E-13,-43.88200989,-71.94372328,162.791148
G288036E43851S,4.09E-13,-43.85051426,-71.96370337,162.7922937
G301791E64324S,-7.64E-12,-64.32508592,-58.21681971,162.7924083
G288075E43920S,3.71E-13,-43.91989491,-71.92360308,162.7931477
G288036E43854S,1.79E-12,-43.85450546,-71.96330589,162.7939848
G288025E43839S,-3.23E-13,-43.83831631,-71.97410779,162.7950342
G288032E43849S,4.61E-13,-43.84890264,-71.96819111,162.7953346
G288117E43994S,-1.07E-12,-43.99436617,-71.88246849,162.7957491
G288085E43940S,-3.09E-13,-43.94044543,-71.91525528,162.7964447
G288112E43986S,1.39E-13,-43.9862174,-71.88817586,162.7964998
G287948E43713S,4.54E-13,-43.71302777,-72.05195331,162.7982831
G288071E43923S,-1.27E-12,-43.92256657,-71.92862414,162.7988293
G287462E42885S,-2.29E-13,-42.88516094,-72.53826949,162.7988599
G301793E64346S,-9.07E-12,-64.34781888,-58.20834305,162.7997908
G288005E43814S,2.12E-12,-43.81426639,-71.99481663,162.8006101
G288108E43990S,-2.10E-13,-43.98981688,-71.89182216,162.8014723
G287821E43508S,5.63E-13,-43.50778234,-72.17828593,162.8028661
G301804E64372S,-2.72E-12,-64.37380477,-58.19213014,162.8031059
G288017E43842S,-4.39E-13,-43.8418977,-71.98244998,162.8040374
G288069E43930S,-3.43E-13,-43.93038908,-71.93074931,162.8046457
G287997E43815S,2.63E-12,-43.8150217,-72.00135531,162.8066224
G288104E43995S,-9.84E-13,-43.9957442,-71.89506266,162.8072836
G287994E43809S,-6.60E-13,-43.80916124,-72.00565652,162.8073408
G288072E43940S,-6.16E-13,-43.94003671,-71.92819626,162.8073684
G287452E42886S,2.40E-12,-42.88596671,-72.54797705,162.8076532
G287810E43504S,-1.14E-13,-43.50411785,-72.18961512,162.810771
G288098E43992S,-5.40E-13,-43.99214958,-71.90125625,162.8107763
G300342E62497S,-3.51E-12,-62.49883668,-59.65490363,162.8113635
G301791E64382S,-1.72E-12,-64.38293585,-58.19701062,162.8125865
G288062E43934S,-1.30E-12,-43.93360895,-71.93829345,162.8127773
G288066E43941S,-2.10E-13,-43.94121498,-71.93423067,162.8131603
G287459E42919S,-5.17E-12,-42.91780426,-72.53613455,162.8134519
G288040E43901S,-9.08E-13,-43.90052015,-71.9594829,162.8141407
G288055E43929S,-1.40E-12,-43.92950049,-71.94294964,162.8146883
G287775E43456S,-4.70E-13,-43.45437526,-72.22388206,162.8150844
G287988E43814S,-3.52E-13,-43.81353962,-72.01226455,162.8152574
G288036E43900S,-3.11E-13,-43.89946426,-71.96402013,162.8175064
G288031E43899S,3.75E-15,-43.89935886,-71.96839104,162.8212135
G288019E43881S,-2.21E-13,-43.88078233,-71.98109231,162.8226767
G287766E43460S,-4.27E-12,-43.45783742,-72.2309465,162.822929
G288015E43875S,-2.48E-13,-43.87572276,-71.98502772,162.8234854
G288026E43898S,-5.82E-13,-43.89702688,-71.97268576,162.8237204
G288022E43888S,-2.06E-13,-43.88839845,-71.97779844,162.8237229
G301243E63875S,-2.86E-11,-63.8727291,-58.61193169,162.8246862
G287769E43461S,4.25E-13,-43.46128256,-72.23111729,162.8248225
G287975E43811S,-6.16E-13,-43.81078092,-72.02505986,162.8248663
G301141E63572S,-6.28E-12,-63.56620278,-58.85063859,162.8248794
G287948E43775S,-3.85E-12,-43.77157594,-72.04846827,162.8250641
G287770E43469S,-5.71E-13,-43.4666057,-72.22918766,162.8258576
G287757E43445S,1.61E-12,-43.44532312,-72.24231862,162.8263894
G287812E43538S,7.20E-13,-43.53841617,-72.1880552,162.8268258
G287762E43458S,-2.33E-13,-43.45726809,-72.23775565,162.82851
G287774E43480S,-3.23E-13,-43.48034974,-72.22570569,162.829824
G300354E62546S,1.97E-12,-62.54442296,-59.64435744,162.8306362
G288035E43928S,-2.02E-12,-43.92790246,-71.96476055,162.8326378
G287698E43356S,-1.66E-13,-43.3557834,-72.30223265,162.8326963
G287438E42911S,-1.77E-12,-42.91138789,-72.56248346,162.8329855
G288007E43887S,-1.40E-12,-43.88513827,-71.99069702,162.8331606
G288014E43894S,-2.48E-13,-43.8943582,-71.98569096,162.8335507
G287960E43802S,-8.44E-13,-43.80181842,-72.04053682,162.8336264
G287762E43471S,-3.75E-12,-43.466715,-72.24021073,162.8354148
G288158E44141S,NaN,-44.14141496,-71.84182426,162.8358948
G287800E43541S,1.85E-12,-43.53873763,-72.19868869,162.8361522
G288080E44013S,-2.73E-13,-44.01339817,-71.91928218,162.8371209
G287802E43549S,-1.97E-11,-43.54299597,-72.197472,162.8372642
G288159E44147S,NaN,-44.14712124,-71.84026663,162.8374722
G287937E43771S,-7.43E-13,-43.77126621,-72.06332776,162.8376989
G287691E43354S,-5.73E-13,-43.35432213,-72.30906525,162.837849
G288006E43891S,5.10E-13,-43.8910969,-71.99423459,162.8392405
G288020E43932S,-1.74E-12,-43.92711565,-71.97438861,162.8405201
G287931E43774S,-2.25E-12,-43.77649302,-72.06450072,162.841368
G287801E43550S,9.55E-13,-43.55015821,-72.19813711,162.8414713
G288270E44344S,-4.25E-13,-44.34223422,-71.72889813,162.8416186
G288046E43966S,-3.82E-13,-43.9655327,-71.95372739,162.8423318
G287917E43748S,2.24E-12,-43.74749851,-72.08280557,162.8423782
G287678E43344S,1.25E-12,-43.3441351,-72.32182254,162.8436951
G287794E43542S,-6.60E-13,-43.54197398,-72.20590541,162.8440131
G287673E43338S,9.16E-12,-43.33754354,-72.32656471,162.8444491
G287948E43805S,-2.39E-13,-43.8047825,-72.05190435,162.84492
G288503E44740S,1.09E-11,-44.73926306,-71.49558573,162.8452748
G288042E43962S,-1.83E-13,-43.96219577,-71.95914427,162.8452899
G287923E43769S,2.00E-11,-43.77295738,-72.07146096,162.8455613
G287674E43343S,5.78E-13,-43.34323025,-72.325976,162.8468194
G288043E43968S,-4.51E-13,-43.9681019,-71.95744143,162.8468368
G287756E43485S,-9.78E-13,-43.48476155,-72.24333734,162.8472584
G287815E43585S,3.60E-12,-43.58498049,-72.184597,162.8474764
G287813E43580S,-1.46E-13,-43.58031926,-72.18740659,162.8475312
G288013E43921S,-2.82E-13,-43.92192109,-71.98564983,162.8475612
G287785E43535S,1.26E-12,-43.53498879,-72.21503372,162.8483359
G287666E43335S,-1.40E-12,-43.33503986,-72.33276733,162.8485318
G287946E43810S,7.13E-13,-43.80947365,-72.05451181,162.8495521
G288035E43962S,5.41E-12,-43.96200345,-71.96472973,162.8499966
G287752E43485S,1.91E-12,-43.48502404,-72.2483356,162.8516998
G288016E43932S,-8.76E-13,-43.932185,-71.98445633,162.8517657
G287737E43461S,4.88E-14,-43.46099013,-72.26299534,162.8521541
G287774E43526S,-2.16E-13,-43.52616517,-72.22469941,162.85219
G287771E43521S,-3.94E-13,-43.52084776,-72.22864095,162.85289
G287985E43884S,7.69E-13,-43.88378197,-72.01444752,162.8529071
G287965E43850S,3.60E-13,-43.84999789,-72.03483327,162.8532445
G287763E43511S,-4.14E-13,-43.51036209,-72.23609908,162.8540001
G288003E43916S,4.39E-13,-43.91662087,-71.99640084,162.8541101
G288007E43928S,-2.05E-12,-43.92849306,-71.99012153,162.854758
G287965E43853S,8.78E-13,-43.85328647,-72.03496077,162.8550288
G287785E43548S,-6.41E-13,-43.54757847,-72.21547092,162.8550995
G287903E43750S,-6.09E-13,-43.75007453,-72.09630879,162.8553147
G287781E43543S,-7.81E-13,-43.54287658,-72.21905162,162.8557998
G288053E44005S,8.44E-13,-44.00465246,-71.94667562,162.8562189
G287894E43736S,1.90E-12,-43.73600999,-72.10605138,162.8565512
G287709E43424S,2.17E-12,-43.42409317,-72.29054432,162.8572095
G288029E43968S,-3.03E-12,-43.96812523,-71.96969942,162.8573932
G287902E43753S,1.30E-12,-43.75346593,-72.09721395,162.8578189
G287762E43515S,-1.59E-12,-43.5157785,-72.23750398,162.8579578
G287911E43769S,-4.86E-13,-43.76880969,-72.08863567,162.8582376
G287795E43575S,-7.80E-13,-43.57452335,-72.20353631,162.8584876
G287702E43418S,-1.04E-12,-43.41743689,-72.29619211,162.8587073
G287722E43451S,1.12E-12,-43.45067206,-72.2775139,162.8594414
G287712E43440S,-2.26E-12,-43.43879937,-72.28545979,162.860276
G287416E42929S,8.78E-13,-42.92934231,-72.58380279,162.8604454
G287765E43526S,-3.81E-13,-43.52602419,-72.23485866,162.8608741
G287704E43422S,7.80E-13,-43.42200156,-72.29605315,162.8608997
G287899E43757S,1.47E-12,-43.75685562,-72.10006205,162.8619951
G300311E62543S,3.34E-12,-62.54344406,-59.68519752,162.8625066
G287726E43464S,-6.04E-14,-43.46432926,-72.27370079,162.8630752
G287721E43468S,-1.32E-12,-43.46676109,-72.27245313,162.8632321
G287794E43580S,-1.03E-13,-43.57999182,-72.20612273,162.8634914
G287704E43429S,2.48E-12,-43.42917479,-72.29487466,162.8635173
G287749E43505S,5.81E-14,-43.50436366,-72.25102733,162.8638251
G288019E43962S,5.06E-12,-43.96257825,-71.98075378,162.8640743
G288021E43966S,1.61E-12,-43.96552069,-71.97903273,162.864094
G287790E43574S,1.50E-13,-43.57420172,-72.21039522,162.8642345
G287757E43521S,2.74E-13,-43.5188818,-72.24308167,162.8643388
G287765E43532S,-3.30E-13,-43.53249132,-72.23527919,162.8645166
G287902E43767S,1.13E-13,-43.76728836,-72.09770182,162.8652693
G287813E43616S,1.46E-12,-43.61579044,-72.18720852,162.8653672
G287411E42931S,2.21E-13,-42.93078361,-72.58868734,162.8653913
G288023E43972S,4.83E-13,-43.97091535,-71.97747666,162.8655061
G287700E43426S,-6.98E-13,-43.42578398,-72.29991222,162.866143
G287814E43621S,5.03E-13,-43.62105534,-72.18639423,162.8673389
G287739E43501S,4.13E-13,-43.50105058,-72.25800233,162.8681573
G287718E43461S,-9.27E-13,-43.46090008,-72.28165377,162.8681934
G287738E43502S,-6.32E-13,-43.50522107,-72.2569841,162.8693942
G287701E43436S,8.93E-13,-43.43599926,-72.29879088,162.870351
G287783E43577S,2.63E-13,-43.57685106,-72.21682579,162.8711199
G287923E43819S,-3.45E-12,-43.8192098,-72.07407736,162.8713492
G287807E43618S,-1.23E-13,-43.61774605,-72.1935146,162.8717929
G287789E43590S,1.26E-12,-43.58993244,-72.21073042,162.8725067
G287766E43551S,7.88E-14,-43.55055842,-72.23397849,162.8725604
G287903E43785S,-1.02E-13,-43.78665054,-72.0947333,162.8725632
G287900E43778S,-1.07E-13,-43.77785397,-72.09995931,162.8725874
G287697E43434S,3.83E-12,-43.43365078,-72.30295163,162.8727486
G288072E44072S,-2.85E-13,-44.07147664,-71.92858103,162.8747591
G288072E44075S,-7.61E-14,-44.07519276,-71.92761031,162.8758215
G288005E43962S,7.68E-14,-43.96206926,-71.9948025,162.8759005
G287731E43503S,-1.61E-12,-43.50232657,-72.26628049,162.8759395
G287898E43789S,-3.77E-12,-43.7886344,-72.099203,162.8774205
G287780E43585S,-3.64E-13,-43.5850683,-72.2203666,162.878341
G287755E43544S,1.59E-12,-43.54426662,-72.24473966,162.8786425
G287789E43606S,1.57E-12,-43.60652855,-72.20962828,162.879981
G287755E43547S,-6.15E-13,-43.54733361,-72.24530541,162.8806858
G287729E43507S,7.13E-13,-43.50720041,-72.26962486,162.8812932
G287780E43597S,-2.54E-13,-43.59756028,-72.21829662,162.8828974
G287746E43543S,-6.98E-14,-43.54253888,-72.25361494,162.885415
G287775E43592S,-2.62E-13,-43.5921152,-72.22535017,162.8862114
G300215E62454S,3.16E-13,-62.45397599,-59.78499026,162.8876142
G300241E62493S,-3.23E-11,-62.49262526,-59.75856969,162.8900269
G287883E43787S,8.59E-13,-43.78733354,-72.11709809,162.8921652
G287720E43510S,-1.33E-13,-43.51018088,-72.2804976,162.8921761
G287978E43958S,-8.24E-13,-43.95358315,-72.02150257,162.8945452
G287960E43925S,-2.20E-12,-43.92409849,-72.03962328,162.8951105
G287719E43516S,1.28E-12,-43.51578559,-72.28081879,162.8952945
G287965E43933S,-1.88E-14,-43.93247985,-72.03496049,162.8953691
G287970E43943S,-4.63E-14,-43.94308357,-72.02916747,162.8957885
G287489E43127S,3.48E-11,-43.12687341,-72.51105885,162.8971894
G287713E43511S,-2.67E-13,-43.5113255,-72.28689599,162.8982715
G287482E43122S,8.44E-13,-43.11835464,-72.51818391,162.8990423
G287875E43788S,-1.65E-13,-43.78772875,-72.12495372,162.8991296
G288031E44052S,-2.97E-13,-44.05172225,-71.96870437,162.8991804
G287878E43795S,-3.84E-12,-43.79451243,-72.12242219,162.9004009
G287954E43924S,3.75E-13,-43.92383438,-72.04600398,162.9004663
G287964E43940S,8.44E-13,-43.94024158,-72.03652383,162.9006695
G287732E43549S,1.69E-13,-43.54902279,-72.26813724,162.9012194
G300258E62541S,-8.95E-13,-62.54007132,-59.73793655,162.9023896
G287735E43563S,-4.16E-12,-43.56318907,-72.26287683,162.9038716
G287870E43789S,2.83E-12,-43.78943812,-72.13037021,162.9046625
